Year,Round,Driver,Team,CumulativePoints,Wins,Podiums,DNFs,RacesCompleted,ChampionshipPosition,PointsGapToLeader,PointsGapToAhead,WinRate,PodiumRate,PointsPerRace
2023,14,VER,Red Bull Racing,342.0,12,14,0,14,1,0.0,0.0,0.8571428571428571,1.0,24.428571428571427
2023,14,PER,Red Bull Racing,204.0,2,8,0,14,2,138.0,138.0,0.14285714285714285,0.5714285714285714,14.571428571428571
2023,14,ALO,Aston Martin,163.0,0,7,0,14,3,179.0,41.0,0.0,0.5,11.642857142857142
2023,14,HAM,Mercedes,160.0,0,4,0,14,4,182.0,3.0,0.0,0.2857142857142857,11.428571428571429
2023,14,SAI,Ferrari,102.0,0,1,0,14,5,240.0,58.0,0.0,0.07142857142857142,7.285714285714286
2023,14,RUS,Mercedes,102.0,0,1,0,14,6,240.0,0.0,0.0,0.07142857142857142,7.285714285714286
2023,14,LEC,Ferrari,100.0,0,3,0,14,7,242.0,2.0,0.0,0.21428571428571427,7.142857142857143
2023,14,NOR,McLaren,76.0,0,2,0,14,8,266.0,24.0,0.0,0.14285714285714285,5.428571428571429
2023,14,STR,Aston Martin,41.0,0,0,0,14,9,301.0,35.0,0.0,0.0,2.9285714285714284
2023,14,OCO,Alpine,34.0,0,1,0,14,10,308.0,7.0,0.0,0.07142857142857142,2.4285714285714284
2023,14,GAS,Alpine,31.0,0,1,0,14,11,311.0,3.0,0.0,0.07142857142857142,2.2142857142857144
2023,14,PIA,McLaren,29.0,0,0,0,14,12,313.0,2.0,0.0,0.0,2.0714285714285716
2023,14,ALB,Williams,21.0,0,0,0,14,13,321.0,8.0,0.0,0.0,1.5
2023,14,BOT,Alfa Romeo,6.0,0,0,0,14,14,336.0,15.0,0.0,0.0,0.42857142857142855
2023,14,HUL,Haas F1 Team,6.0,0,0,0,14,15,336.0,0.0,0.0,0.0,0.42857142857142855
2023,14,ZHO,Alfa Romeo,4.0,0,0,0,14,16,338.0,2.0,0.0,0.0,0.2857142857142857
2023,14,TSU,AlphaTauri,3.0,0,0,0,14,17,339.0,1.0,0.0,0.0,0.21428571428571427
2023,14,MAG,Haas F1 Team,2.0,0,0,0,14,18,340.0,1.0,0.0,0.0,0.14285714285714285
2023,14,DEV,AlphaTauri,0.0,0,0,0,10,19,342.0,2.0,0.0,0.0,0.0
2023,14,SAR,Williams,0.0,0,0,0,14,20,342.0,0.0,0.0,0.0,0.0
2023,14,RIC,AlphaTauri,0.0,0,0,0,2,21,342.0,0.0,0.0,0.0,0.0
2023,14,LAW,AlphaTauri,0.0,0,0,0,2,22,342.0,0.0,0.0,0.0,0.0
2023,15,VER,Red Bull Racing,352.0,12,14,0,15,1,0.0,0.0,0.8,0.9333333333333333,23.466666666666665
2023,15,PER,Red Bull Racing,208.0,2,8,0,15,2,144.0,144.0,0.13333333333333333,0.5333333333333333,13.866666666666667
2023,15,HAM,Mercedes,176.0,0,5,0,15,3,176.0,32.0,0.0,0.3333333333333333,11.733333333333333
2023,15,ALO,Aston Martin,163.0,0,7,0,15,4,189.0,13.0,0.0,0.4666666666666667,10.866666666666667
2023,15,SAI,Ferrari,127.0,1,2,0,15,5,225.0,36.0,0.06666666666666667,0.13333333333333333,8.466666666666667
2023,15,LEC,Ferrari,112.0,0,3,0,15,6,240.0,15.0,0.0,0.2,7.466666666666667
2023,15,RUS,Mercedes,102.0,0,1,0,15,7,250.0,10.0,0.0,0.06666666666666667,6.8
2023,15,NOR,McLaren,94.0,0,3,0,15,8,258.0,8.0,0.0,0.2,6.266666666666667
2023,15,STR,Aston Martin,41.0,0,0,1,15,9,311.0,53.0,0.0,0.0,2.7333333333333334
2023,15,GAS,Alpine,39.0,0,1,0,15,10,313.0,2.0,0.0,0.06666666666666667,2.6
2023,15,PIA,McLaren,35.0,0,0,0,15,11,317.0,4.0,0.0,0.0,2.3333333333333335
2023,15,OCO,Alpine,34.0,0,1,0,15,12,318.0,1.0,0.0,0.06666666666666667,2.2666666666666666
2023,15,ALB,Williams,21.0,0,0,0,15,13,331.0,13.0,0.0,0.0,1.4
2023,15,BOT,Alfa Romeo,6.0,0,0,0,15,14,346.0,15.0,0.0,0.0,0.4
2023,15,HUL,Haas F1 Team,6.0,0,0,0,15,15,346.0,0.0,0.0,0.0,0.4
2023,15,ZHO,Alfa Romeo,4.0,0,0,0,15,16,348.0,2.0,0.0,0.0,0.26666666666666666
2023,15,MAG,Haas F1 Team,3.0,0,0,0,15,17,349.0,1.0,0.0,0.0,0.2
2023,15,TSU,AlphaTauri,3.0,0,0,0,15,18,349.0,0.0,0.0,0.0,0.2
2023,15,LAW,AlphaTauri,2.0,0,0,0,3,19,350.0,1.0,0.0,0.0,0.6666666666666666
2023,15,SAR,Williams,0.0,0,0,0,15,20,352.0,2.0,0.0,0.0,0.0
2023,15,DEV,AlphaTauri,0.0,0,0,0,10,21,352.0,0.0,0.0,0.0,0.0
2023,15,RIC,AlphaTauri,0.0,0,0,0,2,22,352.0,0.0,0.0,0.0,0.0
2023,16,VER,Red Bull Racing,378.0,13,15,0,16,1,0.0,0.0,0.8125,0.9375,23.625
2023,16,PER,Red Bull Racing,208.0,2,8,0,16,2,170.0,170.0,0.125,0.5,13.0
2023,16,HAM,Mercedes,186.0,0,5,0,16,3,192.0,22.0,0.0,0.3125,11.625
2023,16,ALO,Aston Martin,167.0,0,7,0,16,4,211.0,19.0,0.0,0.4375,10.4375
2023,16,SAI,Ferrari,135.0,1,2,0,16,5,243.0,32.0,0.0625,0.125,8.4375
2023,16,LEC,Ferrari,124.0,0,3,0,16,6,254.0,11.0,0.0,0.1875,7.75
2023,16,NOR,McLaren,112.0,0,4,0,16,7,266.0,12.0,0.0,0.25,7.0
2023,16,RUS,Mercedes,108.0,0,1,0,16,8,270.0,4.0,0.0,0.0625,6.75
2023,16,PIA,McLaren,50.0,0,1,0,16,9,328.0,58.0,0.0,0.0625,3.125
2023,16,STR,Aston Martin,41.0,0,0,1,16,10,337.0,9.0,0.0,0.0,2.5625
2023,16,GAS,Alpine,40.0,0,1,0,16,11,338.0,1.0,0.0,0.0625,2.5
2023,16,OCO,Alpine,36.0,0,1,0,16,12,342.0,4.0,0.0,0.0625,2.25
2023,16,ALB,Williams,21.0,0,0,0,16,13,357.0,15.0,0.0,0.0,1.3125
2023,16,BOT,Alfa Romeo,6.0,0,0,0,16,14,372.0,15.0,0.0,0.0,0.375
2023,16,HUL,Haas F1 Team,6.0,0,0,0,16,15,372.0,0.0,0.0,0.0,0.375
2023,16,ZHO,Alfa Romeo,4.0,0,0,0,16,16,374.0,2.0,0.0,0.0,0.25
2023,16,MAG,Haas F1 Team,3.0,0,0,0,16,17,375.0,1.0,0.0,0.0,0.1875
2023,16,TSU,AlphaTauri,3.0,0,0,0,16,18,375.0,0.0,0.0,0.0,0.1875
2023,16,LAW,AlphaTauri,2.0,0,0,0,4,19,376.0,1.0,0.0,0.0,0.5
2023,16,SAR,Williams,0.0,0,0,0,16,20,378.0,2.0,0.0,0.0,0.0
2023,16,DEV,AlphaTauri,0.0,0,0,0,10,21,378.0,0.0,0.0,0.0,0.0
2023,16,RIC,AlphaTauri,0.0,0,0,0,2,22,378.0,0.0,0.0,0.0,0.0
2023,17,VER,Red Bull Racing,404.0,14,16,0,17,1,0.0,0.0,0.8235294117647058,0.9411764705882353,23.764705882352942
2023,17,PER,Red Bull Racing,209.0,2,8,0,17,2,195.0,195.0,0.11764705882352941,0.47058823529411764,12.294117647058824
2023,17,HAM,Mercedes,186.0,0,5,0,17,3,218.0,23.0,0.0,0.29411764705882354,10.941176470588236
2023,17,ALO,Aston Martin,175.0,0,7,0,17,4,229.0,11.0,0.0,0.4117647058823529,10.294117647058824
2023,17,SAI,Ferrari,135.0,1,2,0,17,5,269.0,40.0,0.058823529411764705,0.11764705882352941,7.9411764705882355
2023,17,LEC,Ferrari,134.0,0,3,0,17,6,270.0,1.0,0.0,0.17647058823529413,7.882352941176471
2023,17,NOR,McLaren,127.0,0,5,0,17,7,277.0,7.0,0.0,0.29411764705882354,7.470588235294118
2023,17,RUS,Mercedes,120.0,0,1,0,17,8,284.0,7.0,0.0,0.058823529411764705,7.0588235294117645
2023,17,PIA,McLaren,68.0,0,2,0,17,9,336.0,52.0,0.0,0.11764705882352941,4.0
2023,17,OCO,Alpine,42.0,0,1,0,17,10,362.0,26.0,0.0,0.058823529411764705,2.4705882352941178
2023,17,STR,Aston Martin,41.0,0,0,1,17,11,363.0,1.0,0.0,0.0,2.411764705882353
2023,17,GAS,Alpine,40.0,0,1,0,17,12,364.0,1.0,0.0,0.058823529411764705,2.3529411764705883
2023,17,ALB,Williams,21.0,0,0,0,17,13,383.0,19.0,0.0,0.0,1.2352941176470589
2023,17,BOT,Alfa Romeo,10.0,0,0,0,17,14,394.0,11.0,0.0,0.0,0.5882352941176471
2023,17,HUL,Haas F1 Team,6.0,0,0,0,17,15,398.0,4.0,0.0,0.0,0.35294117647058826
2023,17,ZHO,Alfa Romeo,6.0,0,0,0,17,16,398.0,0.0,0.0,0.0,0.35294117647058826
2023,17,MAG,Haas F1 Team,3.0,0,0,0,17,17,401.0,3.0,0.0,0.0,0.17647058823529413
2023,17,TSU,AlphaTauri,3.0,0,0,0,17,18,401.0,0.0,0.0,0.0,0.17647058823529413
2023,17,LAW,AlphaTauri,2.0,0,0,0,5,19,402.0,1.0,0.0,0.0,0.4
2023,17,SAR,Williams,0.0,0,0,0,17,20,404.0,2.0,0.0,0.0,0.0
2023,17,DEV,AlphaTauri,0.0,0,0,0,10,21,404.0,0.0,0.0,0.0,0.0
2023,17,RIC,AlphaTauri,0.0,0,0,0,2,22,404.0,0.0,0.0,0.0,0.0
2023,18,VER,Red Bull Racing,429.0,15,17,0,18,1,0.0,0.0,0.8333333333333334,0.9444444444444444,23.833333333333332
2023,18,PER,Red Bull Racing,221.0,2,8,0,18,2,208.0,208.0,0.1111111111111111,0.4444444444444444,12.277777777777779
2023,18,HAM,Mercedes,186.0,0,5,0,18,3,243.0,35.0,0.0,0.2777777777777778,10.333333333333334
2023,18,ALO,Aston Martin,175.0,0,7,0,18,4,254.0,11.0,0.0,0.3888888888888889,9.722222222222221
2023,18,SAI,Ferrari,150.0,1,3,0,18,5,279.0,25.0,0.05555555555555555,0.16666666666666666,8.333333333333334
2023,18,NOR,McLaren,145.0,0,6,0,18,6,284.0,5.0,0.0,0.3333333333333333,8.055555555555555
2023,18,LEC,Ferrari,134.0,0,3,0,18,7,295.0,11.0,0.0,0.16666666666666666,7.444444444444445
2023,18,RUS,Mercedes,130.0,0,1,0,18,8,299.0,4.0,0.0,0.05555555555555555,7.222222222222222
2023,18,PIA,McLaren,68.0,0,2,0,18,9,361.0,62.0,0.0,0.1111111111111111,3.7777777777777777
2023,18,GAS,Alpine,48.0,0,1,0,18,10,381.0,20.0,0.0,0.05555555555555555,2.6666666666666665
2023,18,STR,Aston Martin,47.0,0,0,1,18,11,382.0,1.0,0.0,0.0,2.611111111111111
2023,18,OCO,Alpine,42.0,0,1,0,18,12,387.0,5.0,0.0,0.05555555555555555,2.3333333333333335
2023,18,ALB,Williams,23.0,0,0,0,18,13,406.0,19.0,0.0,0.0,1.2777777777777777
2023,18,BOT,Alfa Romeo,10.0,0,0,0,18,14,419.0,13.0,0.0,0.0,0.5555555555555556
2023,18,TSU,AlphaTauri,8.0,0,0,0,18,15,421.0,2.0,0.0,0.0,0.4444444444444444
2023,18,HUL,Haas F1 Team,6.0,0,0,0,18,16,423.0,2.0,0.0,0.0,0.3333333333333333
2023,18,ZHO,Alfa Romeo,6.0,0,0,0,18,17,423.0,0.0,0.0,0.0,0.3333333333333333
2023,18,MAG,Haas F1 Team,3.0,0,0,0,18,18,426.0,3.0,0.0,0.0,0.16666666666666666
2023,18,LAW,AlphaTauri,2.0,0,0,0,5,19,427.0,1.0,0.0,0.0,0.4
2023,18,SAR,Williams,1.0,0,0,0,18,20,428.0,1.0,0.0,0.0,0.05555555555555555
2023,18,DEV,AlphaTauri,0.0,0,0,0,10,21,429.0,1.0,0.0,0.0,0.0
2023,18,RIC,AlphaTauri,0.0,0,0,0,3,22,429.0,0.0,0.0,0.0,0.0
2023,19,VER,Red Bull Racing,454.0,16,18,0,19,1,0.0,0.0,0.8421052631578947,0.9473684210526315,23.894736842105264
2023,19,PER,Red Bull Racing,221.0,2,8,0,19,2,233.0,233.0,0.10526315789473684,0.42105263157894735,11.631578947368421
2023,19,HAM,Mercedes,205.0,0,6,0,19,3,249.0,16.0,0.0,0.3157894736842105,10.789473684210526
2023,19,ALO,Aston Martin,175.0,0,7,0,19,4,279.0,30.0,0.0,0.3684210526315789,9.210526315789474
2023,19,SAI,Ferrari,162.0,1,3,0,19,5,292.0,13.0,0.05263157894736842,0.15789473684210525,8.526315789473685
2023,19,NOR,McLaren,155.0,0,6,0,19,6,299.0,7.0,0.0,0.3157894736842105,8.157894736842104
2023,19,LEC,Ferrari,149.0,0,4,0,19,7,305.0,6.0,0.0,0.21052631578947367,7.842105263157895
2023,19,RUS,Mercedes,138.0,0,1,0,19,8,316.0,11.0,0.0,0.05263157894736842,7.2631578947368425
2023,19,PIA,McLaren,72.0,0,2,0,19,9,382.0,66.0,0.0,0.10526315789473684,3.789473684210526
2023,19,GAS,Alpine,48.0,0,1,0,19,10,406.0,24.0,0.0,0.05263157894736842,2.526315789473684
2023,19,STR,Aston Martin,47.0,0,0,1,19,11,407.0,1.0,0.0,0.0,2.473684210526316
2023,19,OCO,Alpine,43.0,0,1,0,19,12,411.0,4.0,0.0,0.05263157894736842,2.263157894736842
2023,19,ALB,Williams,25.0,0,0,0,19,13,429.0,18.0,0.0,0.0,1.3157894736842106
2023,19,BOT,Alfa Romeo,10.0,0,0,0,19,14,444.0,15.0,0.0,0.0,0.5263157894736842
2023,19,TSU,AlphaTauri,8.0,0,0,0,19,15,446.0,2.0,0.0,0.0,0.42105263157894735
2023,19,HUL,Haas F1 Team,6.0,0,0,0,19,16,448.0,2.0,0.0,0.0,0.3157894736842105
2023,19,RIC,AlphaTauri,6.0,0,0,0,4,17,448.0,0.0,0.0,0.0,1.5
2023,19,ZHO,Alfa Romeo,6.0,0,0,0,19,18,448.0,0.0,0.0,0.0,0.3157894736842105
2023,19,MAG,Haas F1 Team,3.0,0,0,0,19,19,451.0,3.0,0.0,0.0,0.15789473684210525
2023,19,LAW,AlphaTauri,2.0,0,0,0,5,20,452.0,1.0,0.0,0.0,0.4
2023,19,SAR,Williams,1.0,0,0,0,19,21,453.0,1.0,0.0,0.0,0.05263157894736842
2023,19,DEV,AlphaTauri,0.0,0,0,0,10,22,454.0,1.0,0.0,0.0,0.0
2023,20,VER,Red Bull Racing,479.0,17,19,0,20,1,0.0,0.0,0.85,0.95,23.95
2023,20,PER,Red Bull Racing,233.0,2,8,0,20,2,246.0,246.0,0.1,0.4,11.65
2023,20,HAM,Mercedes,209.0,0,6,0,20,3,270.0,24.0,0.0,0.3,10.45
2023,20,ALO,Aston Martin,190.0,0,8,0,20,4,289.0,19.0,0.0,0.4,9.5
2023,20,NOR,McLaren,174.0,0,7,0,20,5,305.0,16.0,0.0,0.35,8.7
2023,20,SAI,Ferrari,170.0,1,3,0,20,6,309.0,4.0,0.05,0.15,8.5
2023,20,LEC,Ferrari,149.0,0,4,0,20,7,330.0,21.0,0.0,0.2,7.45
2023,20,RUS,Mercedes,138.0,0,1,0,20,8,341.0,11.0,0.0,0.05,6.9
2023,20,PIA,McLaren,72.0,0,2,0,20,9,407.0,66.0,0.0,0.1,3.6
2023,20,STR,Aston Martin,57.0,0,0,1,20,10,422.0,15.0,0.0,0.0,2.85
2023,20,GAS,Alpine,54.0,0,1,0,20,11,425.0,3.0,0.0,0.05,2.7
2023,20,OCO,Alpine,44.0,0,1,0,20,12,435.0,10.0,0.0,0.05,2.2
2023,20,ALB,Williams,25.0,0,0,0,20,13,454.0,19.0,0.0,0.0,1.25
2023,20,BOT,Alfa Romeo,10.0,0,0,0,20,14,469.0,15.0,0.0,0.0,0.5
2023,20,TSU,AlphaTauri,10.0,0,0,0,20,15,469.0,0.0,0.0,0.0,0.5
2023,20,HUL,Haas F1 Team,6.0,0,0,0,20,16,473.0,4.0,0.0,0.0,0.3
2023,20,RIC,AlphaTauri,6.0,0,0,0,5,17,473.0,0.0,0.0,0.0,1.2
2023,20,ZHO,Alfa Romeo,6.0,0,0,0,20,18,473.0,0.0,0.0,0.0,0.3
2023,20,MAG,Haas F1 Team,3.0,0,0,0,20,19,476.0,3.0,0.0,0.0,0.15
2023,20,LAW,AlphaTauri,2.0,0,0,0,5,20,477.0,1.0,0.0,0.0,0.4
2023,20,SAR,Williams,1.0,0,0,0,20,21,478.0,1.0,0.0,0.0,0.05
2023,20,DEV,AlphaTauri,0.0,0,0,0,10,22,479.0,1.0,0.0,0.0,0.0
2023,21,VER,Red Bull Racing,504.0,18,20,0,21,1,0.0,0.0,0.8571428571428571,0.9523809523809523,24.0
2023,21,PER,Red Bull Racing,248.0,2,9,0,21,2,256.0,256.0,0.09523809523809523,0.42857142857142855,11.80952380952381
2023,21,HAM,Mercedes,215.0,0,6,0,21,3,289.0,33.0,0.0,0.2857142857142857,10.238095238095237
2023,21,ALO,Aston Martin,192.0,0,8,0,21,4,312.0,23.0,0.0,0.38095238095238093,9.142857142857142
2023,21,SAI,Ferrari,178.0,1,3,0,21,5,326.0,14.0,0.047619047619047616,0.14285714285714285,8.476190476190476
2023,21,NOR,McLaren,174.0,0,7,0,21,6,330.0,4.0,0.0,0.3333333333333333,8.285714285714286
2023,21,LEC,Ferrari,167.0,0,5,0,21,7,337.0,7.0,0.0,0.23809523809523808,7.9523809523809526
2023,21,RUS,Mercedes,142.0,0,1,0,21,8,362.0,25.0,0.0,0.047619047619047616,6.761904761904762
2023,21,PIA,McLaren,74.0,0,2,0,21,9,430.0,68.0,0.0,0.09523809523809523,3.5238095238095237
2023,21,STR,Aston Martin,67.0,0,0,1,21,10,437.0,7.0,0.0,0.0,3.1904761904761907
2023,21,OCO,Alpine,56.0,0,1,0,21,11,448.0,11.0,0.0,0.047619047619047616,2.6666666666666665
2023,21,GAS,Alpine,54.0,0,1,0,21,12,450.0,2.0,0.0,0.047619047619047616,2.5714285714285716
2023,21,ALB,Williams,25.0,0,0,0,21,13,479.0,29.0,0.0,0.0,1.1904761904761905
2023,21,BOT,Alfa Romeo,10.0,0,0,0,21,14,494.0,15.0,0.0,0.0,0.47619047619047616
2023,21,TSU,AlphaTauri,10.0,0,0,0,21,15,494.0,0.0,0.0,0.0,0.47619047619047616
2023,21,HUL,Haas F1 Team,6.0,0,0,0,21,16,498.0,4.0,0.0,0.0,0.2857142857142857
2023,21,RIC,AlphaTauri,6.0,0,0,0,6,17,498.0,0.0,0.0,0.0,1.0
2023,21,ZHO,Alfa Romeo,6.0,0,0,0,21,18,498.0,0.0,0.0,0.0,0.2857142857142857
2023,21,MAG,Haas F1 Team,3.0,0,0,0,21,19,501.0,3.0,0.0,0.0,0.14285714285714285
2023,21,LAW,AlphaTauri,2.0,0,0,0,5,20,502.0,1.0,0.0,0.0,0.4
2023,21,SAR,Williams,1.0,0,0,0,21,21,503.0,1.0,0.0,0.0,0.047619047619047616
2023,21,DEV,AlphaTauri,0.0,0,0,0,10,22,504.0,1.0,0.0,0.0,0.0
2023,22,VER,Red Bull Racing,530.0,19,21,0,22,1,0.0,0.0,0.8636363636363636,0.9545454545454546,24.09090909090909
2023,22,PER,Red Bull Racing,260.0,2,9,0,22,2,270.0,270.0,0.09090909090909091,0.4090909090909091,11.818181818181818
2023,22,HAM,Mercedes,217.0,0,6,0,22,3,313.0,43.0,0.0,0.2727272727272727,9.863636363636363
2023,22,ALO,Aston Martin,198.0,0,8,0,22,4,332.0,19.0,0.0,0.36363636363636365,9.0
2023,22,LEC,Ferrari,185.0,0,6,0,22,5,345.0,13.0,0.0,0.2727272727272727,8.409090909090908
2023,22,NOR,McLaren,184.0,0,7,0,22,6,346.0,1.0,0.0,0.3181818181818182,8.363636363636363
2023,22,SAI,Ferrari,178.0,1,3,0,22,7,352.0,6.0,0.045454545454545456,0.13636363636363635,8.090909090909092
2023,22,RUS,Mercedes,157.0,0,2,0,22,8,373.0,21.0,0.0,0.09090909090909091,7.136363636363637
2023,22,PIA,McLaren,82.0,0,2,0,22,9,448.0,75.0,0.0,0.09090909090909091,3.727272727272727
2023,22,STR,Aston Martin,68.0,0,0,1,22,10,462.0,14.0,0.0,0.0,3.090909090909091
2023,22,OCO,Alpine,56.0,0,1,0,22,11,474.0,12.0,0.0,0.045454545454545456,2.5454545454545454
2023,22,GAS,Alpine,54.0,0,1,0,22,12,476.0,2.0,0.0,0.045454545454545456,2.4545454545454546
2023,22,ALB,Williams,25.0,0,0,0,22,13,505.0,29.0,0.0,0.0,1.1363636363636365
2023,22,TSU,AlphaTauri,14.0,0,0,0,22,14,516.0,11.0,0.0,0.0,0.6363636363636364
2023,22,BOT,Alfa Romeo,10.0,0,0,0,22,15,520.0,4.0,0.0,0.0,0.45454545454545453
2023,22,HUL,Haas F1 Team,6.0,0,0,0,22,16,524.0,4.0,0.0,0.0,0.2727272727272727
2023,22,RIC,AlphaTauri,6.0,0,0,0,7,17,524.0,0.0,0.0,0.0,0.8571428571428571
2023,22,ZHO,Alfa Romeo,6.0,0,0,0,22,18,524.0,0.0,0.0,0.0,0.2727272727272727
2023,22,MAG,Haas F1 Team,3.0,0,0,0,22,19,527.0,3.0,0.0,0.0,0.13636363636363635
2023,22,LAW,AlphaTauri,2.0,0,0,0,5,20,528.0,1.0,0.0,0.0,0.4
2023,22,SAR,Williams,1.0,0,0,0,22,21,529.0,1.0,0.0,0.0,0.045454545454545456
2023,22,DEV,AlphaTauri,0.0,0,0,0,10,22,530.0,1.0,0.0,0.0,0.0
2024,1,VER,Red Bull Racing,26.0,1,1,0,1,1,0.0,0.0,1.0,1.0,26.0
2024,1,PER,Red Bull Racing,18.0,0,1,0,1,2,8.0,8.0,0.0,1.0,18.0
2024,1,SAI,Ferrari,15.0,0,1,0,1,3,11.0,3.0,0.0,1.0,15.0
2024,1,LEC,Ferrari,12.0,0,0,0,1,4,14.0,3.0,0.0,0.0,12.0
2024,1,RUS,Mercedes,10.0,0,0,0,1,5,16.0,2.0,0.0,0.0,10.0
2024,1,NOR,McLaren,8.0,0,0,0,1,6,18.0,2.0,0.0,0.0,8.0
2024,1,HAM,Mercedes,6.0,0,0,0,1,7,20.0,2.0,0.0,0.0,6.0
2024,1,PIA,McLaren,4.0,0,0,0,1,8,22.0,2.0,0.0,0.0,4.0
2024,1,ALO,Aston Martin,2.0,0,0,0,1,9,24.0,2.0,0.0,0.0,2.0
2024,1,STR,Aston Martin,1.0,0,0,0,1,10,25.0,1.0,0.0,0.0,1.0
2024,1,ZHO,Kick Sauber,0.0,0,0,0,1,11,26.0,1.0,0.0,0.0,0.0
2024,1,MAG,Haas F1 Team,0.0,0,0,0,1,12,26.0,0.0,0.0,0.0,0.0
2024,1,RIC,RB,0.0,0,0,0,1,13,26.0,0.0,0.0,0.0,0.0
2024,1,TSU,RB,0.0,0,0,0,1,14,26.0,0.0,0.0,0.0,0.0
2024,1,ALB,Williams,0.0,0,0,0,1,15,26.0,0.0,0.0,0.0,0.0
2024,1,HUL,Haas F1 Team,0.0,0,0,0,1,16,26.0,0.0,0.0,0.0,0.0
2024,1,OCO,Alpine,0.0,0,0,0,1,17,26.0,0.0,0.0,0.0,0.0
2024,1,GAS,Alpine,0.0,0,0,0,1,18,26.0,0.0,0.0,0.0,0.0
2024,1,BOT,Kick Sauber,0.0,0,0,0,1,19,26.0,0.0,0.0,0.0,0.0
2024,1,SAR,Williams,0.0,0,0,0,1,20,26.0,0.0,0.0,0.0,0.0
2024,2,VER,Red Bull Racing,51.0,2,2,0,2,1,0.0,0.0,1.0,1.0,25.5
2024,2,PER,Red Bull Racing,36.0,0,2,0,2,2,15.0,15.0,0.0,1.0,18.0
2024,2,LEC,Ferrari,28.0,0,1,0,2,3,23.0,8.0,0.0,0.5,14.0
2024,2,RUS,Mercedes,18.0,0,0,0,2,4,33.0,10.0,0.0,0.0,9.0
2024,2,PIA,McLaren,16.0,0,0,0,2,5,35.0,2.0,0.0,0.0,8.0
2024,2,SAI,Ferrari,15.0,0,1,0,1,6,36.0,1.0,0.0,1.0,15.0
2024,2,NOR,McLaren,12.0,0,0,0,2,7,39.0,3.0,0.0,0.0,6.0
2024,2,ALO,Aston Martin,12.0,0,0,0,2,8,39.0,0.0,0.0,0.0,6.0
2024,2,HAM,Mercedes,8.0,0,0,0,2,9,43.0,4.0,0.0,0.0,4.0
2024,2,BEA,Ferrari,6.0,0,0,0,1,10,45.0,2.0,0.0,0.0,6.0
2024,2,STR,Aston Martin,1.0,0,0,0,2,11,50.0,5.0,0.0,0.0,0.5
2024,2,HUL,Haas F1 Team,1.0,0,0,0,2,12,50.0,0.0,0.0,0.0,0.5
2024,2,ZHO,Kick Sauber,0.0,0,0,0,2,13,51.0,1.0,0.0,0.0,0.0
2024,2,RIC,RB,0.0,0,0,0,2,14,51.0,0.0,0.0,0.0,0.0
2024,2,MAG,Haas F1 Team,0.0,0,0,0,2,15,51.0,0.0,0.0,0.0,0.0
2024,2,ALB,Williams,0.0,0,0,0,2,16,51.0,0.0,0.0,0.0,0.0
2024,2,TSU,RB,0.0,0,0,0,2,17,51.0,0.0,0.0,0.0,0.0
2024,2,OCO,Alpine,0.0,0,0,0,2,18,51.0,0.0,0.0,0.0,0.0
2024,2,GAS,Alpine,0.0,0,0,0,2,19,51.0,0.0,0.0,0.0,0.0
2024,2,BOT,Kick Sauber,0.0,0,0,0,2,20,51.0,0.0,0.0,0.0,0.0
2024,2,SAR,Williams,0.0,0,0,0,2,21,51.0,0.0,0.0,0.0,0.0
2024,3,VER,Red Bull Racing,51.0,2,2,0,3,1,0.0,0.0,0.6666666666666666,0.6666666666666666,17.0
2024,3,LEC,Ferrari,47.0,0,2,0,3,2,4.0,4.0,0.0,0.6666666666666666,15.666666666666666
2024,3,PER,Red Bull Racing,46.0,0,2,0,3,3,5.0,1.0,0.0,0.6666666666666666,15.333333333333334
2024,3,SAI,Ferrari,40.0,1,2,0,2,4,11.0,6.0,0.5,1.0,20.0
2024,3,PIA,McLaren,28.0,0,0,0,3,5,23.0,12.0,0.0,0.0,9.333333333333334
2024,3,NOR,McLaren,27.0,0,1,0,3,6,24.0,1.0,0.0,0.3333333333333333,9.0
2024,3,RUS,Mercedes,18.0,0,0,0,3,7,33.0,9.0,0.0,0.0,6.0
2024,3,ALO,Aston Martin,16.0,0,0,0,3,8,35.0,2.0,0.0,0.0,5.333333333333333
2024,3,STR,Aston Martin,9.0,0,0,0,3,9,42.0,7.0,0.0,0.0,3.0
2024,3,HAM,Mercedes,8.0,0,0,0,3,10,43.0,1.0,0.0,0.0,2.6666666666666665
2024,3,TSU,RB,6.0,0,0,0,3,11,45.0,2.0,0.0,0.0,2.0
2024,3,BEA,Ferrari,6.0,0,0,0,1,12,45.0,0.0,0.0,0.0,6.0
2024,3,HUL,Haas F1 Team,3.0,0,0,0,3,13,48.0,3.0,0.0,0.0,1.0
2024,3,MAG,Haas F1 Team,1.0,0,0,0,3,14,50.0,2.0,0.0,0.0,0.3333333333333333
2024,3,ZHO,Kick Sauber,0.0,0,0,0,3,15,51.0,1.0,0.0,0.0,0.0
2024,3,RIC,RB,0.0,0,0,0,3,16,51.0,0.0,0.0,0.0,0.0
2024,3,ALB,Williams,0.0,0,0,0,3,17,51.0,0.0,0.0,0.0,0.0
2024,3,OCO,Alpine,0.0,0,0,0,3,18,51.0,0.0,0.0,0.0,0.0
2024,3,GAS,Alpine,0.0,0,0,0,3,19,51.0,0.0,0.0,0.0,0.0
